sep=,
CUSTOM.date [local],CUSTOM.updateTime [local],OSD.flyTime,OSD.flyTime [s],OSD.latitude,OSD.longitude,OSD.height [ft],OSD.heightMax [ft],OSD.vpsHeight [ft],OSD.altitude [ft],OSD.mileage [ft],OSD.hSpeed [MPH],OSD.hSpeedMax [MPH],OSD.xSpeed [MPH],OSD.xSpeedMax [MPH],OSD.ySpeed [MPH],OSD.ySpeedMax [MPH],OSD.zSpeed [MPH],OSD.zSpeedMax [MPH],OSD.pitch,OSD.roll,OSD.yaw,OSD.yaw [360],OSD.directionOfTravel,OSD.flycState,OSD.flycCommand,OSD.flightAction,OSD.gpsNum,OSD.gpsLevel,OSD.isGPSUsed,OSD.nonGPSCause,OSD.droneType,OSD.isSwaveWork,OSD.waveError,OSD.goHomeStatus,OSD.batteryType,OSD.ctrlDevice,OSD.isOnGround,OSD.isMotorOn,OSD.isMotorBlocked,OSD.motorStartFailedCause,OSD.motorFailReason,OSD.isImuPreheated,OSD.imuInitFailReason,OSD.isAcceletorOverRange,OSD.isBarometerDeadInAir,OSD.isCompassError,OSD.isGoHomeHeightModified,OSD.canIOCWork,OSD.isNotEnoughForce,OSD.isOutOfLimit,OSD.isPropellerCatapult,OSD.isVibrating,OSD.isVisionUsed,OSD.voltageWarning,GIMBAL.mode,GIMBAL.pitch,GIMBAL.roll,GIMBAL.yaw,GIMBAL.yaw [360],GIMBAL.isPitchAtLimit,GIMBAL.isRollAtLimit,GIMBAL.isYawAtLimit,GIMBAL.isStuck,CAMERA.isPhoto,CAMERA.isVideo,CAMERA.filename,CAMERA.sdCardIsInserted,CAMERA.sdCardState,RC.downlinkSignal,RC.uplinkSignal,RC.aileron,RC.elevator,RC.throttle,RC.rudder,RC.mode,RC.goHomeDepressed,RC.recordDepressed,RC.shutterDepressed,RC.playbackDepressed,RC.wheelDepressed,RC.wheelOffset,RC.custom1Depressed,RC.custom2Depressed,RC.custom3Depressed,RC.custom4Depressed,BATTERY.chargeLevel,BATTERY.currentPV [V],BATTERY.currentCapacity [mAh],BATTERY.fullCapacity [mAh],BATTERY.voltage [V],BATTERY.isCellVoltageEstimated,BATTERY.cellVoltage1 [V],BATTERY.cellVoltage2 [V],BATTERY.cellVoltage3 [V],BATTERY.cellVoltage4 [V],BATTERY.cellVoltage5 [V],BATTERY.cellVoltage6 [V],BATTERY.maxCellVoltageDeviation,BATTERY.isCellVoltageDeviationHigh,BATTERY.isVoltageLow,BATTERY.current [A],BATTERY.temperature [F],BATTERY.minTemperature [F],BATTERY.maxTemperature [F],BATTERY.usefulTime [s],BATTERY.goHomeTime [s],BATTERY.landTime [s],BATTERY.goHomeBattery,BATTERY.landBattery,BATTERY.safeFlyRadius,BATTERY.volumeConsume,BATTERY.status,BATTERY.goHomeStatus,BATTERY.goHomeCountdown,BATTERY.lowWarning,BATTERY.lowWarningGoHome,BATTERY.seriousLowWarning,BATTERY.seriousLowWarningLanding,BATTERY.timesCharged,MC.failSafeAction,MC.isObstacleAvoidanceEnabled,MC.isCollisionAvoidanceEnabled,MC.isRthObstacleAvoidanceEnabled,MC.isBraking,MC.isAvoidingObstacle,MC.isAvoidingActiveObstacle,MC.isAscentLimitedByObstacle,MC.isLandingConfirmationNeeded,MC.atLowAltitudeLimit,MC.atDistanceLimit,MC.atAirportAltitudeLimit,MC.atAirportBoundary,HOME.latitude,HOME.longitude,HOME.distance [ft],HOME.height [ft],HOME.heightLimit [ft],HOME.isHomeRecord,HOME.goHomeMode,HOME.aircraftHeadDirection,HOME.isDynamicHomePointEnabled,HOME.isReachedLimitDistance,HOME.isReachedLimitHeight,HOME.isCompassCalibrating,HOME.compassCalibrationState,HOME.isMultipleFlightModeEnabled,HOME.isBeginnerMode,HOME.isIOCEnabled,HOME.iocMode,HOME.goHomeHeight [ft],HOME.courseLockAngle,HOME.forceLandingHeight [ft],HOME.dataRecorderFileIndex,WEATHER.windDirection,WEATHER.windRelativeDirection,WEATHER.windSpeed [MPH],WEATHER.maxWindSpeed [MPH],WEATHER.windStrength,WEATHER.isFacingWind,WEATHER.isFlyingIntoWind,RECOVER.appType,RECOVER.appVersion,RECOVER.aircraftName,RECOVER.aircraftSerial,RECOVER.cameraSerial,RECOVER.rcSerial,RECOVER.batterySerial,DETAILS.totalTime [s],DETAILS.totalDistance [ft],DETAILS.maxHeight [ft],DETAILS.maxHorizontalSpeed [MPH],DETAILS.maxVerticalSpeed [MPH],DETAILS.photoNum,DETAILS.videoTime [s],DETAILS.aircraftName,DETAILS.aircraftSerial,DETAILS.cameraSerial,DETAILS.rcSerial,DETAILS.batterySerial,DETAILS.appName,DETAILS.appType,DETAILS.appVersion,DETAILS.guid,SERIAL.flightController,SERIAL.camera,SERIAL.gimbal,SERIAL.rc,SERIAL.battery,SERIAL.battery2,APPGPS.latitude,APPGPS.longitude,APPGPS.accuracy,APP.tip,APP.warning
5/12/2025,8:01:12.62 AM,0m 0.0s,0.0,-7.2806647594959,112.796856334923,0,0,0.3,10,0,0,0,0,0,0,0,0,0,-11.2,-0.8,-90.7,269.3,,Starting Motors,Other,Takeoff (RC Assisted),20,5,True,,DJI FPV,False,False,,Smart,RC,True,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,0,-0.8,-90.5,269.5,False,False,False,False,False,False,,True,Normal,,100,364,364,364,1684,2,False,False,False,False,False,0,False,False,False,False,,,,,,True,,,,,,,,False,False,,,,,,,,,,,,,Idle,,,,,,13,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,False,,,False,False,False,False,,False,False,False,,,,,,,,,,Calm,False,False,Linux,0.0.1,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,530.6,7.6,518.3,30.714528,17.89552,0,0,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPJ3CAA10285,DJI Fly,Linux,0.0.1,5DE6E7DC-60B8-7E4C-8834-4F71ABBC8BD5,37QBJ3G00B020K,3F2TJ1429200MP,,37RBHB600B03LB,37WPJ3CAA10285,,,,,Motors starting.; Flight mode changed to Starting Motors.,
5/12/2025,8:01:12.82 AM,0m 0.2s,0.2,-7.2806644579545,112.796856015256,0,0,0.3,10,0,0,0,0,0,0,0,0,0,-11.2,-0.8,-90.7,269.3,,Starting Motors,Other,Takeoff (RC Assisted),21,5,True,,DJI FPV,False,False,,Smart,RC,True,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,0,-0.8,-90.5,269.5,False,False,False,False,False,False,,True,Normal,100,100,364,364,364,1684,2,False,False,False,False,False,0,False,False,False,False,,,,,,True,,,,,,,,False,False,,,,,,,,,,,,,Idle,,,,,,13,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,False,,,False,False,False,False,,False,False,False,,,,,,,,,,Calm,False,False,Linux,0.0.1,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,530.6,7.6,518.3,30.714528,17.89552,0,0,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPJ3CAA10285,DJI Fly,Linux,0.0.1,5DE6E7DC-60B8-7E4C-8834-4F71ABBC8BD5,37QBJ3G00B020K,3F2TJ1429200MP,,37RBHB600B03LB,37WPJ3CAA10285,,,,,,
5/12/2025,8:01:13.02 AM,0m 0.4s,0.4,-7.280664009174,112.796855726445,0,0,0.3,10,0.1,0,0,0,0,0,0,0,0,-11.2,-0.8,-90.7,269.3,,Starting Motors,Other,Takeoff (RC Assisted),21,5,True,,DJI FPV,False,False,,Smart,RC,True,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,0,-0.8,-90.5,269.5,False,False,False,False,False,False,,True,Normal,100,100,364,364,364,1684,2,False,False,False,False,False,0,False,False,False,False,,,,,,True,,,,,,,,False,False,,,,,,,,,,,,,Idle,,,,,,13,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,False,,,False,False,False,False,,False,False,False,,,,,,,,,,Calm,False,False,Linux,0.0.1,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,530.6,7.6,518.3,30.714528,17.89552,0,0,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPJ3CAA10285,DJI Fly,Linux,0.0.1,5DE6E7DC-60B8-7E4C-8834-4F71ABBC8BD5,37QBJ3G00B020K,3F2TJ1429200MP,,37RBHB600B03LB,37WPJ3CAA10285,,,,,,
5/12/2025,8:01:13.22 AM,0m 0.6s,0.6,-7.2806639094664,112.796855602588,0,0,0.3,10,0.2,0,0,0,0,0,0,0,0,-11.2,-0.8,-90.7,269.3,,Starting Motors,Other,Takeoff (RC Assisted),21,5,True,,DJI FPV,False,False,,Smart,RC,True,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,0,-0.8,-90.5,269.5,False,False,False,False,False,False,,True,Normal,100,100,364,364,364,1684,2,False,False,False,False,False,0,False,False,False,False,,,,,,True,,,,,,,,False,False,,,,,,,,,,,,,Idle,,,,,,13,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,False,,,False,False,False,False,,False,False,False,,,,,,,,,,Calm,False,False,Linux,0.0.1,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,530.6,7.6,518.3,30.714528,17.89552,0,0,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPJ3CAA10285,DJI Fly,Linux,0.0.1,5DE6E7DC-60B8-7E4C-8834-4F71ABBC8BD5,37QBJ3G00B020K,3F2TJ1429200MP,,37RBHB600B03LB,37WPJ3CAA10285,,,,,,
5/12/2025,8:01:13.42 AM,0m 0.8s,0.8,-7.2806636193141,112.796855468065,0,0,0.3,10,0.3,0,0,0,0,0,0,0,0,-11.2,-0.8,-90.7,269.3,,Starting Motors,Other,Takeoff (RC Assisted),21,5,True,,DJI FPV,False,False,,Smart,RC,True,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,0,-0.8,-90.5,269.5,False,False,False,False,False,False,,True,Normal,100,100,364,364,364,1684,2,False,False,False,False,False,0,False,False,False,False,97,,,,24.702,True,4.117,4.117,4.117,4.117,4.117,4.117,,False,False,,,,,,13,,16,5,5118.7,758.34,,Idle,,25,,5,,13,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,-7.2806950986135,112.796894418987,18.1,111.1,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,328,,9.8,83,,,,,Calm,False,False,Linux,0.0.1,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,530.6,7.6,518.3,30.714528,17.89552,0,0,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPJ3CAA10285,DJI Fly,Linux,0.0.1,5DE6E7DC-60B8-7E4C-8834-4F71ABBC8BD5,37QBJ3G00B020K,3F2TJ1429200MP,,37RBHB600B03LB,37WPJ3CAA10285,,,,,Data Recorder File Index is 83.; Set Return to Home (RTH) altitude to 100 m (328 ft).; Set maximum flight altitude to 500 m (1640 ft).,
5/12/2025,8:01:13.62 AM,0m 1.0s,1.0,-7.2806631528957,112.796855325078,0,0,0.3,10,0.5,0,0,0,0,0,0,0,0,-11.2,-0.8,-90.7,269.3,,Starting Motors,Other,Takeoff (RC Assisted),21,5,True,,DJI FPV,False,False,,Smart,RC,True,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,0,-0.8,-90.5,269.5,False,False,False,False,False,False,,True,Normal,100,100,619,1006,918,1303,2,False,False,False,False,False,0,False,False,False,False,97,,,,24.702,True,4.117,4.117,4.117,4.117,4.117,4.117,,False,False,,,,,,13,,16,5,5118.7,758.34,,Idle,,25,,5,,13,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,-7.2806950986135,112.796894418987,18.3,111.1,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,328,,9.8,83,,,,,Calm,False,False,Linux,0.0.1,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,530.6,7.6,518.3,30.714528,17.89552,0,0,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPJ3CAA10285,DJI Fly,Linux,0.0.1,5DE6E7DC-60B8-7E4C-8834-4F71ABBC8BD5,37QBJ3G00B020K,3F2TJ1429200MP,,37RBHB600B03LB,37WPJ3CAA10285,,,,,,
5/12/2025,8:01:13.82 AM,0m 1.2s,1.2,-7.2806628758139,112.796855174011,0,0,0.3,10,0.6,0,0,0,0,0,0,0,0,-11.2,-0.9,-90.7,269.3,,Starting Motors,Other,Takeoff (RC Assisted),21,5,True,,DJI FPV,False,False,,Smart,RC,True,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,0,-0.8,-90.5,269.5,False,False,False,False,False,False,,True,Normal,100,100,1020,1018,1019,1007,2,False,False,False,False,False,0,False,False,False,False,97,,,,24.702,True,4.117,4.117,4.117,4.117,4.117,4.117,,False,False,,,,,,13,,16,5,5118.7,758.34,,Idle,,25,,5,,13,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,-7.2806950986135,112.796894418987,18.4,111.1,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,328,,9.8,83,,,,,Calm,False,False,Linux,0.0.1,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,530.6,7.6,518.3,30.714528,17.89552,0,0,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPJ3CAA10285,DJI Fly,Linux,0.0.1,5DE6E7DC-60B8-7E4C-8834-4F71ABBC8BD5,37QBJ3G00B020K,3F2TJ1429200MP,,37RBHB600B03LB,37WPJ3CAA10285,,,,,,
5/12/2025,8:01:14.02 AM,0m 1.4s,1.4,-7.2806627718282,112.796855188485,0,0,0.3,10,0.6,0,0,0,0,0,0,0,0,-11.2,-0.8,-90.7,269.3,,Starting Motors,Other,Takeoff (RC Assisted),21,5,True,,DJI FPV,False,False,,Smart,RC,True,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,0,-0.8,-90.5,269.5,False,False,False,False,False,False,,True,Normal,100,100,1019,1018,1018,1006,2,False,False,False,False,False,0,False,False,False,False,97,,,,24.702,True,4.117,4.117,4.117,4.117,4.117,4.117,,False,False,,,,,,13,,16,5,5118.7,758.34,,Idle,,25,,5,,13,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,-7.2806950986135,112.796894418987,18.4,111.1,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,328,,9.8,83,,,,,Calm,False,False,Linux,0.0.1,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,530.6,7.6,518.3,30.714528,17.89552,0,0,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPJ3CAA10285,DJI Fly,Linux,0.0.1,5DE6E7DC-60B8-7E4C-8834-4F71ABBC8BD5,37QBJ3G00B020K,3F2TJ1429200MP,,37RBHB600B03LB,37WPJ3CAA10285,,,,,,
5/12/2025,8:01:14.22 AM,0m 1.6s,1.6,-7.2806626524729,112.796855180233,0,0,0.3,10,0.7,0,0,0,0,0,0,0,0,-11.2,-0.8,-90.7,269.3,,Manual Takeoff,Other,Takeoff (RC Assisted),21,5,True,,DJI FPV,False,False,,Smart,RC,True,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,0,-0.8,-90.5,269.5,False,False,False,False,False,False,,True,Normal,100,100,1021,1021,1024,1008,2,False,False,False,False,False,0,False,False,False,False,97,,,,24.702,True,4.117,4.117,4.117,4.117,4.117,4.117,,False,False,,,,,,13,,16,5,5118.7,758.34,,Idle,,25,,5,,13,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,-7.2806950986135,112.796894418987,18.4,111.1,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,328,,9.8,83,,,,,Calm,False,False,Linux,0.0.1,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,530.6,7.6,518.3,30.714528,17.89552,0,0,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPJ3CAA10285,DJI Fly,Linux,0.0.1,5DE6E7DC-60B8-7E4C-8834-4F71ABBC8BD5,37QBJ3G00B020K,3F2TJ1429200MP,,37RBHB600B03LB,37WPJ3CAA10285,,,,,Flight mode changed to Manual Takeoff.,
5/12/2025,8:01:14.42 AM,0m 1.8s,1.8,-7.2806623424748,112.796855152531,0,0,0.3,10,0.8,0,0,0,0,0,0,0,0,-11.2,-0.8,-90.7,269.3,,Manual Takeoff,Other,Takeoff (RC Assisted),21,5,True,,DJI FPV,False,False,,Smart,RC,True,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,0,-0.8,-90.5,269.5,False,False,False,False,False,False,,True,Normal,100,100,1019,1095,1088,1009,2,False,False,False,False,False,0,False,False,False,False,97,,,,24.635,True,4.106,4.106,4.106,4.106,4.106,4.106,,False,False,,,,,,14,,16,5,5278.9,782.06,,Idle,,25,,5,,13,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,-7.2806950986135,112.796894418987,18.5,111.1,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,328,,9.8,83,,,,,Calm,False,False,Linux,0.0.1,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,530.6,7.6,518.3,30.714528,17.89552,0,0,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPJ3CAA10285,DJI Fly,Linux,0.0.1,5DE6E7DC-60B8-7E4C-8834-4F71ABBC8BD5,37QBJ3G00B020K,3F2TJ1429200MP,,37RBHB600B03LB,37WPJ3CAA10285,,,,,,
