sep=,
CUSTOM.date [local],CUSTOM.updateTime [local],OSD.flyTime,OSD.flyTime [s],OSD.latitude,OSD.longitude,OSD.height [ft],OSD.heightMax [ft],OSD.vpsHeight [ft],OSD.altitude [ft],OSD.mileage [ft],OSD.hSpeed [MPH],OSD.hSpeedMax [MPH],OSD.xSpeed [MPH],OSD.xSpeedMax [MPH],OSD.ySpeed [MPH],OSD.ySpeedMax [MPH],OSD.zSpeed [MPH],OSD.zSpeedMax [MPH],OSD.pitch,OSD.roll,OSD.yaw,OSD.yaw [360],OSD.directionOfTravel,OSD.flycState,OSD.flycCommand,OSD.flightAction,OSD.gpsNum,OSD.gpsLevel,OSD.isGPSUsed,OSD.nonGPSCause,OSD.droneType,OSD.isSwaveWork,OSD.waveError,OSD.goHomeStatus,OSD.batteryType,OSD.ctrlDevice,OSD.isOnGround,OSD.isMotorOn,OSD.isMotorBlocked,OSD.motorStartFailedCause,OSD.motorFailReason,OSD.isImuPreheated,OSD.imuInitFailReason,OSD.isAcceletorOverRange,OSD.isBarometerDeadInAir,OSD.isCompassError,OSD.isGoHomeHeightModified,OSD.canIOCWork,OSD.isNotEnoughForce,OSD.isOutOfLimit,OSD.isPropellerCatapult,OSD.isVibrating,OSD.isVisionUsed,OSD.voltageWarning,GIMBAL.mode,GIMBAL.pitch,GIMBAL.roll,GIMBAL.yaw,GIMBAL.yaw [360],GIMBAL.isPitchAtLimit,GIMBAL.isRollAtLimit,GIMBAL.isYawAtLimit,GIMBAL.isStuck,CAMERA.isPhoto,CAMERA.isVideo,CAMERA.filename,CAMERA.sdCardIsInserted,CAMERA.sdCardState,RC.downlinkSignal,RC.uplinkSignal,RC.aileron,RC.elevator,RC.throttle,RC.rudder,RC.mode,RC.goHomeDepressed,RC.recordDepressed,RC.shutterDepressed,RC.playbackDepressed,RC.wheelDepressed,RC.wheelOffset,RC.custom1Depressed,RC.custom2Depressed,RC.custom3Depressed,RC.custom4Depressed,BATTERY.chargeLevel,BATTERY.currentPV [V],BATTERY.currentCapacity [mAh],BATTERY.fullCapacity [mAh],BATTERY.voltage [V],BATTERY.isCellVoltageEstimated,BATTERY.cellVoltage1 [V],BATTERY.cellVoltage2 [V],BATTERY.cellVoltage3 [V],BATTERY.cellVoltage4 [V],BATTERY.cellVoltage5 [V],BATTERY.cellVoltage6 [V],BATTERY.maxCellVoltageDeviation,BATTERY.isCellVoltageDeviationHigh,BATTERY.isVoltageLow,BATTERY.current [A],BATTERY.temperature [F],BATTERY.minTemperature [F],BATTERY.maxTemperature [F],BATTERY.usefulTime [s],BATTERY.goHomeTime [s],BATTERY.landTime [s],BATTERY.goHomeBattery,BATTERY.landBattery,BATTERY.safeFlyRadius,BATTERY.volumeConsume,BATTERY.status,BATTERY.goHomeStatus,BATTERY.goHomeCountdown,BATTERY.lowWarning,BATTERY.lowWarningGoHome,BATTERY.seriousLowWarning,BATTERY.seriousLowWarningLanding,BATTERY.timesCharged,MC.failSafeAction,MC.isObstacleAvoidanceEnabled,MC.isCollisionAvoidanceEnabled,MC.isRthObstacleAvoidanceEnabled,MC.isBraking,MC.isAvoidingObstacle,MC.isAvoidingActiveObstacle,MC.isAscentLimitedByObstacle,MC.isLandingConfirmationNeeded,MC.atLowAltitudeLimit,MC.atDistanceLimit,MC.atAirportAltitudeLimit,MC.atAirportBoundary,HOME.latitude,HOME.longitude,HOME.distance [ft],HOME.height [ft],HOME.heightLimit [ft],HOME.isHomeRecord,HOME.goHomeMode,HOME.aircraftHeadDirection,HOME.isDynamicHomePointEnabled,HOME.isReachedLimitDistance,HOME.isReachedLimitHeight,HOME.isCompassCalibrating,HOME.compassCalibrationState,HOME.isMultipleFlightModeEnabled,HOME.isBeginnerMode,HOME.isIOCEnabled,HOME.iocMode,HOME.goHomeHeight [ft],HOME.courseLockAngle,HOME.forceLandingHeight [ft],HOME.dataRecorderFileIndex,WEATHER.windDirection,WEATHER.windRelativeDirection,WEATHER.windSpeed [MPH],WEATHER.maxWindSpeed [MPH],WEATHER.windStrength,WEATHER.isFacingWind,WEATHER.isFlyingIntoWind,RECOVER.appType,RECOVER.appVersion,RECOVER.aircraftName,RECOVER.aircraftSerial,RECOVER.cameraSerial,RECOVER.rcSerial,RECOVER.batterySerial,DETAILS.totalTime [s],DETAILS.totalDistance [ft],DETAILS.maxHeight [ft],DETAILS.maxHorizontalSpeed [MPH],DETAILS.maxVerticalSpeed [MPH],DETAILS.photoNum,DETAILS.videoTime [s],DETAILS.aircraftName,DETAILS.aircraftSerial,DETAILS.cameraSerial,DETAILS.rcSerial,DETAILS.batterySerial,DETAILS.appName,DETAILS.appType,DETAILS.appVersion,DETAILS.guid,SERIAL.flightController,SERIAL.camera,SERIAL.gimbal,SERIAL.rc,SERIAL.battery,SERIAL.battery2,APPGPS.latitude,APPGPS.longitude,APPGPS.accuracy,APP.tip,APP.warning
6/27/2025,3:34:35.35 AM,0m 0.0s,0.0,-7.2802567165367,112.791973402402,0,0,0.3,13,0,0,0,0,0,0,0,0,0,-19.2,1.4,-137.2,222.8,,Starting Motors,Other,Takeoff (RC Assisted),22,5,True,,DJI FPV,False,False,,Smart,RC,True,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,0,1.2,-136.8,223.2,False,False,False,False,False,False,,True,Normal,,100,364,364,364,1684,2,False,False,False,False,False,0,False,False,False,False,19,20.788,332,1776,20.788,True,3.465,3.465,3.465,3.465,3.465,3.465,,False,False,2.916,111.4,111.3,111.3,,,,,,,,,Idle,,,,,,12,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,False,,,False,False,False,False,,False,False,False,,,,,,,,,,Calm,False,False,Linux,0.0.1,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPJ3CAA10285,341.2,4.1,278.8,24.69358,14.092722,0,409,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,DJI Fly,Linux,0.0.1,EA20D610-F35C-36B4-B270-AD954241374F,37QBJ3G00B020K,3F2TJ1429200MP,,37RBHB600B03LB,37WPHCPAA104CB,,,,,Motors starting.; Flight mode changed to Starting Motors.,
6/27/2025,3:34:35.55 AM,0m 0.2s,0.2,-7.2802566136562,112.791973639407,0,0,0.3,13,0,0,0,0,0,0,0,0,0,-19.2,1.4,-137.3,222.7,,Starting Motors,Other,Takeoff (RC Assisted),22,5,True,,DJI FPV,False,False,,Smart,RC,True,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,0,1.2,-136.8,223.2,False,False,False,False,False,False,,True,Normal,100,100,364,364,364,1684,2,False,False,False,False,False,0,False,False,False,False,85,20.788,332,1776,23.797,True,3.966,3.966,3.966,3.966,3.966,3.966,,False,False,2.916,111.4,111.3,111.3,,2,,,5,5997.6,888.54,,Idle,,25,,5,,12,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,-7.2802622461493,112.791965757271,3.5,28.6,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,328,,9.8,89,,,,,Calm,False,False,Linux,0.0.1,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPJ3CAA10285,341.2,4.1,278.8,24.69358,14.092722,0,409,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,DJI Fly,Linux,0.0.1,EA20D610-F35C-36B4-B270-AD954241374F,37QBJ3G00B020K,3F2TJ1429200MP,,37RBHB600B03LB,37WPHCPAA104CB,,,,,Data Recorder File Index is 89.; Set Return to Home (RTH) altitude to 100 m (328 ft).; Set maximum flight altitude to 500 m (1640 ft).,
6/27/2025,3:34:35.75 AM,0m 0.4s,0.4,-7.2802565142629,112.791973696002,0,0,0.3,13,0,0,0,0,0,0,0,0,0,-19.2,1.4,-137.2,222.8,,Starting Motors,Other,Takeoff (RC Assisted),22,5,True,,DJI FPV,False,False,,Smart,RC,True,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,0,1.2,-136.9,223.1,False,False,False,False,False,False,,True,Normal,100,100,364,364,364,1684,2,False,False,False,False,False,0,False,False,False,False,85,20.788,332,1776,23.797,True,3.966,3.966,3.966,3.966,3.966,3.966,,False,False,2.916,111.4,111.3,111.3,,2,,,5,5997.6,888.54,,Idle,,25,,5,,12,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,-7.2802622461493,112.791965757271,3.5,28.6,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,328,,9.8,89,,,,,Calm,False,False,Linux,0.0.1,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPJ3CAA10285,341.2,4.1,278.8,24.69358,14.092722,0,409,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,DJI Fly,Linux,0.0.1,EA20D610-F35C-36B4-B270-AD954241374F,37QBJ3G00B020K,3F2TJ1429200MP,,37RBHB600B03LB,37WPHCPAA104CB,,,,,,
6/27/2025,3:34:35.95 AM,0m 0.6s,0.6,-7.2802562426572,112.791973757543,0,0,0.3,13,0.1,0,0,0,0,0,0,0,0,-19.2,1.4,-137.2,222.8,,Starting Motors,Other,Takeoff (RC Assisted),22,5,True,,DJI FPV,False,False,,Smart,RC,True,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,0,1.2,-136.8,223.2,False,False,False,False,False,True,,True,Normal,100,100,364,453,364,1684,2,False,False,False,False,False,0,False,False,False,False,85,20.788,332,1776,23.797,True,3.966,3.966,3.966,3.966,3.966,3.966,,False,False,2.916,111.4,111.3,111.3,,2,,,5,5997.6,888.54,,Idle,,25,,5,,12,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,-7.2802622461493,112.791965757271,3.6,28.6,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,328,,9.8,89,,,,,Calm,False,False,Linux,0.0.1,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPJ3CAA10285,341.2,4.1,278.8,24.69358,14.092722,0,409,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,DJI Fly,Linux,0.0.1,EA20D610-F35C-36B4-B270-AD954241374F,37QBJ3G00B020K,3F2TJ1429200MP,,37RBHB600B03LB,37WPHCPAA104CB,,,,,,
6/27/2025,3:34:36.15 AM,0m 0.8s,0.8,-7.280256154695,112.791973998226,0,0,0.3,13,0.2,0,0,0,0,0,0,0,0,-19.2,1.4,-137.2,222.8,,Starting Motors,Other,Takeoff (RC Assisted),22,5,True,,DJI FPV,False,False,,Smart,RC,True,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,0,1.2,-136.9,223.1,False,False,False,False,False,True,,True,Normal,100,100,1020,1018,1072,1027,2,False,False,False,False,False,0,False,False,False,False,85,20.788,332,1776,23.797,True,3.966,3.966,3.966,3.966,3.966,3.966,,False,False,2.916,111.4,111.3,111.3,,2,,,5,5997.6,888.54,,Idle,,25,,5,,12,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,-7.2802622461493,112.791965757271,3.7,28.6,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,328,,9.8,89,,,,,Calm,False,False,Linux,0.0.1,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPJ3CAA10285,341.2,4.1,278.8,24.69358,14.092722,0,409,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,DJI Fly,Linux,0.0.1,EA20D610-F35C-36B4-B270-AD954241374F,37QBJ3G00B020K,3F2TJ1429200MP,,37RBHB600B03LB,37WPHCPAA104CB,,,,,,
6/27/2025,3:34:36.35 AM,0m 1.0s,1.0,-7.2802560654176,112.791974060519,0,0,0.3,13,0.2,0,0,0,0,0,0,0,0,-19.2,1.4,-137.2,222.8,,Starting Motors,Other,Takeoff (RC Assisted),22,5,True,,DJI FPV,False,False,,Smart,RC,True,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,0,1.2,-136.8,223.2,False,False,False,False,False,True,,True,Normal,100,100,1021,1017,1017,1006,2,False,False,False,False,False,0,False,False,False,False,85,20.788,332,1776,23.797,True,3.966,3.966,3.966,3.966,3.966,3.966,,False,False,2.916,111.4,111.3,111.3,,2,,,5,5997.6,888.54,,Idle,,25,,5,,12,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,-7.2802622461493,112.791965757271,3.7,28.6,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,328,,9.8,89,,,,,Calm,False,False,Linux,0.0.1,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPJ3CAA10285,341.2,4.1,278.8,24.69358,14.092722,0,409,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,DJI Fly,Linux,0.0.1,EA20D610-F35C-36B4-B270-AD954241374F,37QBJ3G00B020K,3F2TJ1429200MP,,37RBHB600B03LB,37WPHCPAA104CB,,,,,,
6/27/2025,3:34:36.55 AM,0m 1.2s,1.2,-7.2802559708845,112.791974132511,0,0,0.3,13,0.3,0,0,0,0,0,0,0,0,-19.2,1.4,-137.1,222.9,,Starting Motors,Other,Takeoff (RC Assisted),22,5,True,,DJI FPV,False,False,,Smart,RC,True,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,0,1.2,-136.8,223.2,False,False,False,False,False,True,,True,Normal,100,100,1021,1018,1042,1023,2,False,False,False,False,False,0,False,False,False,False,85,20.788,332,1776,23.808,True,3.968,3.968,3.968,3.968,3.968,3.968,,False,False,2.916,111.4,111.3,111.3,,2,,,5,5950.1,881.50,,Idle,,25,,5,,12,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,-7.2802622461493,112.791965757271,3.7,28.6,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,328,,9.8,89,,,,,Calm,False,False,Linux,0.0.1,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPJ3CAA10285,341.2,4.1,278.8,24.69358,14.092722,0,409,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,DJI Fly,Linux,0.0.1,EA20D610-F35C-36B4-B270-AD954241374F,37QBJ3G00B020K,3F2TJ1429200MP,,37RBHB600B03LB,37WPHCPAA104CB,,,,,,
6/27/2025,3:34:36.75 AM,0m 1.4s,1.4,-7.2802557143636,112.791974198402,0,0,0.3,13,0.4,0,0,0,0,0,0,0,0,-19.2,1.4,-137.1,222.9,,Starting Motors,Other,Takeoff (RC Assisted),22,5,True,,DJI FPV,False,False,,Smart,RC,True,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,0,1.2,-136.8,223.2,False,False,False,False,False,True,,True,Normal,100,100,1023,1130,1396,1187,2,False,False,False,False,False,0,False,False,False,False,85,20.788,332,1776,23.808,True,3.968,3.968,3.968,3.968,3.968,3.968,,False,False,2.916,111.4,111.3,111.3,,2,,,5,5950.1,881.50,,Idle,,25,,5,,12,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,-7.2802622461493,112.791965757271,3.8,28.6,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,328,,9.8,89,,,,,Calm,False,False,Linux,0.0.1,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPJ3CAA10285,341.2,4.1,278.8,24.69358,14.092722,0,409,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,DJI Fly,Linux,0.0.1,EA20D610-F35C-36B4-B270-AD954241374F,37QBJ3G00B020K,3F2TJ1429200MP,,37RBHB600B03LB,37WPHCPAA104CB,,,,,,
6/27/2025,3:34:36.95 AM,0m 1.6s,1.6,-7.2802554605928,112.791974277101,0,0,0.3,13,0.5,0,0,0,0,0,0,0,0,-19.2,1.4,-137.1,222.9,,Manual Takeoff,Other,Takeoff (RC Assisted),22,5,True,,DJI FPV,False,False,,Smart,RC,True,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,0,1.2,-136.8,223.2,False,False,False,False,False,True,,True,Normal,100,100,1021,1581,1544,1007,2,False,False,False,False,False,0,False,False,False,False,85,20.788,332,1776,23.808,True,3.968,3.968,3.968,3.968,3.968,3.968,,False,False,2.916,111.4,111.3,111.3,,2,,,5,5950.1,881.50,,Idle,,25,,5,,12,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,-7.2802622461493,112.791965757271,3.9,28.6,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,328,,9.8,89,,,,,Calm,False,False,Linux,0.0.1,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPJ3CAA10285,341.2,4.1,278.8,24.69358,14.092722,0,409,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,DJI Fly,Linux,0.0.1,EA20D610-F35C-36B4-B270-AD954241374F,37QBJ3G00B020K,3F2TJ1429200MP,,37RBHB600B03LB,37WPHCPAA104CB,,,,,Flight mode changed to Manual Takeoff.,
6/27/2025,3:34:37.15 AM,0m 1.8s,1.8,-7.2802552105603,112.791974360902,0,0,0.3,13,0.6,0,0,0,0,0,0,0,0,-19.2,1.4,-137.1,222.9,,Manual Takeoff,Other,Takeoff (RC Assisted),22,5,True,,DJI FPV,False,False,,Smart,RC,True,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,0,1.2,-136.8,223.2,False,False,False,False,False,True,,True,Normal,100,100,1024,1655,1521,1005,2,False,False,False,False,False,0,False,False,False,False,85,20.788,332,1776,23.808,True,3.968,3.968,3.968,3.968,3.968,3.968,,False,False,2.916,111.4,111.3,111.3,,2,,,5,5950.1,881.50,,Idle,,25,,5,,12,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,-7.2802622461493,112.791965757271,4.0,28.6,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,328,,9.8,89,,,,,Calm,False,False,Linux,0.0.1,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPJ3CAA10285,341.2,4.1,278.8,24.69358,14.092722,0,409,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,DJI Fly,Linux,0.0.1,EA20D610-F35C-36B4-B270-AD954241374F,37QBJ3G00B020K,3F2TJ1429200MP,,37RBHB600B03LB,37WPHCPAA104CB,,,,,,
