sep=,
CUSTOM.date [local],CUSTOM.updateTime [local],OSD.flyTime,OSD.flyTime [s],OSD.latitude,OSD.longitude,OSD.height [ft],OSD.heightMax [ft],OSD.vpsHeight [ft],OSD.altitude [ft],OSD.mileage [ft],OSD.hSpeed [MPH],OSD.hSpeedMax [MPH],OSD.xSpeed [MPH],OSD.xSpeedMax [MPH],OSD.ySpeed [MPH],OSD.ySpeedMax [MPH],OSD.zSpeed [MPH],OSD.zSpeedMax [MPH],OSD.pitch,OSD.roll,OSD.yaw,OSD.yaw [360],OSD.directionOfTravel,OSD.flycState,OSD.flycCommand,OSD.flightAction,OSD.gpsNum,OSD.gpsLevel,OSD.isGPSUsed,OSD.nonGPSCause,OSD.droneType,OSD.isSwaveWork,OSD.waveError,OSD.goHomeStatus,OSD.batteryType,OSD.ctrlDevice,OSD.isOnGround,OSD.isMotorOn,OSD.isMotorBlocked,OSD.motorStartFailedCause,OSD.motorFailReason,OSD.isImuPreheated,OSD.imuInitFailReason,OSD.isAcceletorOverRange,OSD.isBarometerDeadInAir,OSD.isCompassError,OSD.isGoHomeHeightModified,OSD.canIOCWork,OSD.isNotEnoughForce,OSD.isOutOfLimit,OSD.isPropellerCatapult,OSD.isVibrating,OSD.isVisionUsed,OSD.voltageWarning,GIMBAL.mode,GIMBAL.pitch,GIMBAL.roll,GIMBAL.yaw,GIMBAL.yaw [360],GIMBAL.isPitchAtLimit,GIMBAL.isRollAtLimit,GIMBAL.isYawAtLimit,GIMBAL.isStuck,CAMERA.isPhoto,CAMERA.isVideo,CAMERA.filename,CAMERA.sdCardIsInserted,CAMERA.sdCardState,RC.downlinkSignal,RC.uplinkSignal,RC.aileron,RC.elevator,RC.throttle,RC.rudder,RC.mode,RC.goHomeDepressed,RC.recordDepressed,RC.shutterDepressed,RC.playbackDepressed,RC.wheelDepressed,RC.wheelOffset,RC.custom1Depressed,RC.custom2Depressed,RC.custom3Depressed,RC.custom4Depressed,BATTERY.chargeLevel,BATTERY.currentPV [V],BATTERY.currentCapacity [mAh],BATTERY.fullCapacity [mAh],BATTERY.voltage [V],BATTERY.isCellVoltageEstimated,BATTERY.cellVoltage1 [V],BATTERY.cellVoltage2 [V],BATTERY.cellVoltage3 [V],BATTERY.cellVoltage4 [V],BATTERY.cellVoltage5 [V],BATTERY.cellVoltage6 [V],BATTERY.maxCellVoltageDeviation,BATTERY.isCellVoltageDeviationHigh,BATTERY.isVoltageLow,BATTERY.current [A],BATTERY.temperature [F],BATTERY.minTemperature [F],BATTERY.maxTemperature [F],BATTERY.usefulTime [s],BATTERY.goHomeTime [s],BATTERY.landTime [s],BATTERY.goHomeBattery,BATTERY.landBattery,BATTERY.safeFlyRadius,BATTERY.volumeConsume,BATTERY.status,BATTERY.goHomeStatus,BATTERY.goHomeCountdown,BATTERY.lowWarning,BATTERY.lowWarningGoHome,BATTERY.seriousLowWarning,BATTERY.seriousLowWarningLanding,BATTERY.timesCharged,MC.failSafeAction,MC.isObstacleAvoidanceEnabled,MC.isCollisionAvoidanceEnabled,MC.isRthObstacleAvoidanceEnabled,MC.isBraking,MC.isAvoidingObstacle,MC.isAvoidingActiveObstacle,MC.isAscentLimitedByObstacle,MC.isLandingConfirmationNeeded,MC.atLowAltitudeLimit,MC.atDistanceLimit,MC.atAirportAltitudeLimit,MC.atAirportBoundary,HOME.latitude,HOME.longitude,HOME.distance [ft],HOME.height [ft],HOME.heightLimit [ft],HOME.isHomeRecord,HOME.goHomeMode,HOME.aircraftHeadDirection,HOME.isDynamicHomePointEnabled,HOME.isReachedLimitDistance,HOME.isReachedLimitHeight,HOME.isCompassCalibrating,HOME.compassCalibrationState,HOME.isMultipleFlightModeEnabled,HOME.isBeginnerMode,HOME.isIOCEnabled,HOME.iocMode,HOME.goHomeHeight [ft],HOME.courseLockAngle,HOME.forceLandingHeight [ft],HOME.dataRecorderFileIndex,WEATHER.windDirection,WEATHER.windRelativeDirection,WEATHER.windSpeed [MPH],WEATHER.maxWindSpeed [MPH],WEATHER.windStrength,WEATHER.isFacingWind,WEATHER.isFlyingIntoWind,RECOVER.appType,RECOVER.appVersion,RECOVER.aircraftName,RECOVER.aircraftSerial,RECOVER.cameraSerial,RECOVER.rcSerial,RECOVER.batterySerial,DETAILS.totalTime [s],DETAILS.totalDistance [ft],DETAILS.maxHeight [ft],DETAILS.maxHorizontalSpeed [MPH],DETAILS.maxVerticalSpeed [MPH],DETAILS.photoNum,DETAILS.videoTime [s],DETAILS.aircraftName,DETAILS.aircraftSerial,DETAILS.cameraSerial,DETAILS.rcSerial,DETAILS.batterySerial,DETAILS.appName,DETAILS.appType,DETAILS.appVersion,DETAILS.guid,SERIAL.flightController,SERIAL.camera,SERIAL.gimbal,SERIAL.rc,SERIAL.battery,SERIAL.battery2,APPGPS.latitude,APPGPS.longitude,APPGPS.accuracy,APP.tip,APP.warning
5/12/2025,8:21:05.74 AM,0m 8.8s,8.8,-7.2806726821704,112.796790236881,12.1,12.1,12.1,24,0,1.565858,1.565858,0,0,1.565858,1.565858,-0.894776,0,15.2,0.9,96.7,96.7,,P-GPS (Brake),Other,,20,5,True,,DJI FPV,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,0,0,87.4,87.4,False,False,False,False,False,False,,True,Normal,100,,1021,1018,1019,1006,2,False,False,False,False,False,0,False,False,False,False,,,,,,True,,,,,,,,False,False,,,,,,,,,,,,,Idle,,,,,,0,Hover,True,True,True,False,False,False,False,False,True,False,False,False,-7.2806709901304,112.796774986701,5.5,116.3,98.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,328,151.7,9.8,84,,,,,Calm,False,False,,,,,,,,611.2,6.8,662.7,32.088904,17.89552,0,0,,,,,,DJI Fly,Linux,0.0.1,815E5CB3-3D49-980D-F617-6612F9FC6A2B,,,,,,,,,,Data Recorder File Index is 84.; Set Return to Home (RTH) altitude to 100 m (328 ft).; Set maximum flight altitude to 30 m (98 ft).; Flight mode changed to P-GPS (Brake).,
5/12/2025,8:21:05.94 AM,0m 9.0s,9.0,-7.2806713989472,112.796790233821,12.4,12.4,12.4,24,0.3,0.671082,1.565858,0,0,0.671082,1.565858,-0.223694,0,8.9,0.6,97.4,97.4,359.8,P-GPS (Brake),Other,,22,5,True,,DJI FPV,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,0,-0.4,87.3,87.3,False,False,False,False,False,False,,True,Normal,100,100,1022,1019,1019,1006,2,False,False,False,False,False,0,False,False,False,False,,,,,,True,,,,,,,,False,False,,,,,,,,,,,,,Idle,,,,,,0,Hover,True,True,True,False,False,False,False,False,True,False,False,False,-7.2806709901304,112.796774986701,5.5,116.3,98.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,328,151.7,9.8,84,,,,,Calm,False,False,,,,,,,,611.2,6.8,662.7,32.088904,17.89552,0,0,,,,,,DJI Fly,Linux,0.0.1,815E5CB3-3D49-980D-F617-6612F9FC6A2B,,,,,,,,,,,
5/12/2025,8:21:06.14 AM,0m 9.2s,9.2,-7.2806698310697,112.796790140841,12.4,12.4,12.4,24,0.9,0,1.565858,0,0,0,1.565858,0,0,3.2,0.2,97.1,97.1,,P-GPS (Brake),Other,,21,5,True,,DJI FPV,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,0,-0.6,87.2,87.2,False,False,False,False,False,False,,True,Normal,100,100,1021,1019,1019,1006,2,False,False,False,False,False,0,False,False,False,False,,,,,,True,,,,,,,,False,False,,,,,,,,,,,,,Idle,,,,,,0,Hover,True,True,True,False,False,False,False,False,True,False,False,False,-7.2806709901304,112.796774986701,5.5,116.3,98.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,328,151.7,9.8,84,,,,,Calm,False,False,,,,,,,,611.2,6.8,662.7,32.088904,17.89552,0,0,,,,,,DJI Fly,Linux,0.0.1,815E5CB3-3D49-980D-F617-6612F9FC6A2B,,,,,,,,,,,
5/12/2025,8:21:06.34 AM,0m 9.4s,9.4,-7.2806683962874,112.79678884941,12.1,12.4,12.4,24,1.6,0,1.565858,0,0,0,1.565858,0,0,-0.3,0.1,97.2,97.2,,P-GPS (Brake),Other,,22,5,True,,DJI FPV,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,0,-0.6,87,87,False,False,False,False,False,False,,True,Normal,100,100,1021,1019,1019,1006,2,False,False,False,False,False,0,False,False,False,False,,,,,,True,,,,,,,,False,False,,,,,,,,,,,,,Idle,,,,,,0,Hover,True,True,True,False,False,False,False,False,True,False,False,False,-7.2806709901304,112.796774986701,5.1,116.3,98.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,328,151.7,9.8,84,,,,,Calm,False,False,,,,,,,,611.2,6.8,662.7,32.088904,17.89552,0,0,,,,,,DJI Fly,Linux,0.0.1,815E5CB3-3D49-980D-F617-6612F9FC6A2B,,,,,,,,,,,
5/12/2025,8:21:06.54 AM,0m 9.6s,9.6,-7.2806669914539,112.796787666009,12.1,12.4,12.1,24,2.2,0.223694,1.565858,0,0,-0.223694,1.565858,0,0,-2.1,0.4,97.2,97.2,320.1,P-GPS (Brake),Other,,22,5,True,,DJI FPV,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,0,-0.3,86.9,86.9,False,False,False,False,False,False,,True,Normal,100,100,1020,1018,1019,1005,2,False,False,False,False,False,0,False,False,False,False,94,,,,24.11,True,4.018,4.018,4.018,4.018,4.018,4.018,,False,False,,,,,,3,,,7,16522.6,2447.79,,Idle,,25,,5,,0,Hover,True,True,True,False,False,False,False,False,True,False,False,False,-7.2806709901304,112.796774986701,4.8,116.3,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,328,151.7,9.8,84,,,,,Calm,False,False,,,,,,,,611.2,6.8,662.7,32.088904,17.89552,0,0,,,,,,DJI Fly,Linux,0.0.1,815E5CB3-3D49-980D-F617-6612F9FC6A2B,,,,,,,,,,Set maximum flight altitude to 500 m (1640 ft).,
5/12/2025,8:21:06.74 AM,0m 9.8s,9.8,-7.2806655459262,112.796786696112,11.8,12.4,12.1,24,2.9,0.223694,1.565858,0,0,-0.223694,1.565858,0,0,-3.8,0.6,97.1,97.1,326.3,P-GPS (Brake),Other,,22,5,True,,DJI FPV,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,0,-0.1,86.9,86.9,False,False,False,False,False,False,,True,Normal,100,100,1021,1019,1019,1006,2,False,False,False,False,False,0,False,False,False,False,94,,,,24.11,True,4.018,4.018,4.018,4.018,4.018,4.018,,False,False,,,,,,3,,,7,16522.6,2447.79,,Idle,,25,,5,,0,Hover,True,True,True,False,False,False,False,False,True,False,False,False,-7.2806709901304,112.796774986701,4.6,116.3,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,328,151.7,9.8,84,,,,,Calm,False,False,,,,,,,,611.2,6.8,662.7,32.088904,17.89552,0,0,,,,,,DJI Fly,Linux,0.0.1,815E5CB3-3D49-980D-F617-6612F9FC6A2B,,,,,,,,,,,
5/12/2025,8:21:06.94 AM,0m 10.0s,10.0,-7.2806647303032,112.796785616753,11.8,12.4,12.1,24,3.3,0,1.565858,0,0,0,1.565858,0,0,-4.2,0.8,97.1,97.1,,P-GPS (Brake),Other,,21,5,True,,DJI FPV,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,0,0,86.9,86.9,False,False,False,False,False,False,,True,Normal,100,100,1021,1019,1019,1006,2,False,False,False,False,False,0,False,False,False,False,94,,,,24.11,True,4.018,4.018,4.018,4.018,4.018,4.018,,False,False,,,,,,3,,,7,16522.6,2447.79,,Idle,,25,,5,,0,Hover,True,True,True,False,False,False,False,False,True,False,False,False,-7.2806709901304,112.796774986701,4.4,116.3,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,328,151.7,9.8,84,,,,,Calm,False,False,,,,,,,,611.2,6.8,662.7,32.088904,17.89552,0,0,,,,,,DJI Fly,Linux,0.0.1,815E5CB3-3D49-980D-F617-6612F9FC6A2B,,,,,,,,,,,
5/12/2025,8:21:07.14 AM,0m 10.2s,10.2,-7.2806643211712,112.796785046914,11.8,12.4,11.8,24,3.6,0,1.565858,0,0,0,1.565858,0,0,-3.4,1,97.1,97.1,,P-GPS (Brake),Other,,22,5,True,,DJI FPV,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,0,0,87,87,False,False,False,False,False,False,,True,Normal,100,100,1021,1019,1019,1006,2,False,False,False,False,False,0,False,False,False,False,94,,,,24.11,True,4.018,4.018,4.018,4.018,4.018,4.018,,False,False,,,,,,3,,,7,16522.6,2447.79,,Idle,,25,,5,,0,Hover,True,True,True,False,False,False,False,False,True,False,False,False,-7.2806709901304,112.796774986701,4.3,116.3,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,328,151.7,9.8,84,,,,,Calm,False,False,,,,,,,,611.2,6.8,662.7,32.088904,17.89552,0,0,,,,,,DJI Fly,Linux,0.0.1,815E5CB3-3D49-980D-F617-6612F9FC6A2B,,,,,,,,,,,
5/12/2025,8:21:07.34 AM,0m 10.4s,10.4,-7.2806640918009,112.796785088541,11.8,12.4,12.1,24,3.7,0,1.565858,0,0,0,1.565858,0,0,-2.4,0.9,97.1,97.1,,P-GPS (Brake),Other,,22,5,True,,DJI FPV,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,0,0,87.1,87.1,False,False,False,False,False,False,,True,Normal,100,100,1021,1019,1019,1006,2,False,False,False,False,False,0,False,False,False,False,94,,,,24.11,True,4.018,4.018,4.018,4.018,4.018,4.018,,False,False,,,,,,3,,,7,16522.6,2447.79,,Idle,,25,,5,,0,Hover,True,True,True,False,False,False,False,False,True,False,False,False,-7.2806709901304,112.796774986701,4.4,116.3,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,328,151.7,9.8,84,,,,,Calm,False,False,,,,,,,,611.2,6.8,662.7,32.088904,17.89552,0,0,,,,,,DJI Fly,Linux,0.0.1,815E5CB3-3D49-980D-F617-6612F9FC6A2B,,,,,,,,,,,
5/12/2025,8:21:07.54 AM,0m 10.6s,10.6,-7.2806638326119,112.796785230054,11.8,12.4,12.1,24,3.8,0,1.565858,0,0,0,1.565858,0,0,-1.7,1,97.1,97.1,,P-GPS (Brake),Other,,22,5,True,,DJI FPV,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,0,0,87.2,87.2,False,False,False,False,False,False,,True,Normal,100,100,1021,1019,1019,1006,2,False,False,False,False,False,0,False,False,False,False,94,,,,23.894,True,3.982,3.982,3.982,3.982,3.982,3.982,,False,False,,,,,,3,,,7,19214.7,2846.62,,Idle,,25,,5,,0,Hover,True,True,True,False,False,False,False,False,True,False,False,False,-7.2806709901304,112.796774986701,4.5,116.3,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,328,151.7,9.8,84,,,,,Calm,False,False,,,,,,,,611.2,6.8,662.7,32.088904,17.89552,0,0,,,,,,DJI Fly,Linux,0.0.1,815E5CB3-3D49-980D-F617-6612F9FC6A2B,,,,,,,,,,,
